iter	Passed	Remaining
1421	21811	24204
1422	21823	24184
1423	21833	24164
1424	21847	24147
1425	21859	24128
1426	21872	24110
1427	21885	24092
1428	21896	24072
1429	21909	24054
1430	21920	24034
1431	21931	24014
1432	21954	24007
1433	21977	24000
1434	22006	24000
1435	22039	24003
1436	22055	23989
1437	22071	23974
1438	22085	23957
1439	22097	23938
1440	22109	23919
1441	22121	23901
1442	22133	23881
1443	22144	23862
1444	22157	23844
1445	22171	23826
1446	22182	23807
1447	22195	23789
1448	22207	23770
1449	22219	23751
1450	22230	23731
1451	22242	23712
1452	22253	23693
1453	22263	23672
1454	22274	23652
1455	22286	23633
1456	22298	23614
1457	22310	23595
1458	22329	23584
1459	22342	23566
1460	22355	23548
1461	22366	23529
1462	22378	23510
1463	22391	23492
1464	22403	23473
1465	22414	23454
1466	22425	23434
1467	22436	23414
1468	22448	23395
1469	22459	23375
1470	22470	23356
1471	22482	23337
1472	22493	23318
1473	22505	23299
1474	22515	23278
1475	22575	23309
1476	22593	23297
1477	22605	23278
1478	22617	23259
1479	22627	23238
1480	22638	23219
1481	22647	23197
1482	22660	23179
1483	22672	23161
1484	22683	23141
1485	22695	23122
1486	22707	23104
1487	22718	23085
1488	22730	23066
1489	22742	23047
1490	22753	23028
1491	22764	23009
1492	22777	22991
1493	22790	22973
1494	22802	22955
1495	22814	22936
1496	22826	22917
1497	22835	22896
1498	22855	22886
1499	22874	22874
1500	22889	22858
1501	22906	22845
1502	22927	22836
1503	22947	22825
1504	22967	22815
1505	22984	22801
1506	23005	22791
1507	23023	22779
1508	23041	22766
1509	23056	22751
1510	23074	22738
1511	23091	22725
1512	23108	22711
1513	23121	22693
1514	23147	22688
1515	23161	22673
1516	23197	22677
1517	23220	22669
1518	23241	22660
1519	23266	22654
1520	23296	22652
1521	23330	22656
1522	23356	22650
1523	23376	22640
1524	23405	22637
1525	23428	22630
1526	23450	22621
1527	23473	22612
1528	23498	22607
1529	23524	22602
1530	23541	22588
1531	23591	22605
1532	23637	22620
1533	23656	22607
1534	23672	22593
1535	23688	22578
1536	23708	22566
1537	23725	22553
1538	23743	22539
1539	23760	22525
1540	23775	22510
1541	23790	22494
1542	23806	22479
1543	23823	22465
1544	23839	22450
1545	23857	22437
1546	23871	22420
1547	23887	22405
1548	23896	22385
1549	23916	22373
1550	23935	22361
1551	23961	22355
1552	23977	22341
1553	23994	22327
1554	24009	22311
1555	24024	22295
1556	24043	22282
1557	24061	22270
1558	24080	22257
1559	24094	22240
1560	24108	22224
1561	24125	22210
1562	24146	22200
1563	24183	22204
1564	24205	22194
1565	24227	22185
1566	24249	22175
1567	24267	22162
1568	24287	22151
1569	24307	22139
1570	24332	22132
1571	24346	22116
1572	24361	22100
1573	24377	22084
1574	24396	22072
1575	24412	22058
1576	24431	22045
1577	24447	22030
1578	24465	22017
1579	24479	22000
1580	24489	21979
1581	24500	21960
1582	24511	21941
1583	24523	21922
1584	24535	21903
1585	24546	21884
1586	24557	21864
1587	24569	21846
1588	24580	21826
1589	24590	21806
1590	24601	21787
1591	24646	21797
1592	24684	21802
1593	24701	21787
1594	24714	21770
1595	24725	21750
1596	24735	21730
1597	24746	21711
1598	24757	21691
1599	24767	21671
1600	24780	21653
1601	24789	21633
1602	24802	21614
1603	24813	21595
1604	24824	21576
1605	24834	21556
1606	24846	21537
1607	24858	21519
1608	24879	21509
1609	24893	21491
1610	24903	21471
1611	24915	21453
1612	24924	21431
1613	24934	21412
1614	24946	21394
1615	24958	21375
1616	24969	21356
1617	24981	21337
1618	24992	21318
1619	25003	21299
1620	25016	21281
1621	25028	21263
1622	25037	21242
1623	25048	21223
1624	25059	21204
1625	25070	21185
1626	25082	21167
1627	25102	21155
1628	25119	21141
1629	25139	21129
1630	25160	21118
1631	25177	21104
1632	25188	21085
1633	25200	21067
1634	25210	21047
1635	25222	21028
1636	25234	21010
1637	25245	20991
1638	25257	20973
1639	25268	20954
1640	25280	20936
1641	25292	20917
1642	25302	20898
1643	25314	20880
1644	25332	20866
1645	25344	20848
1646	25359	20832
1647	25378	20820
1648	25395	20805
1649	25410	20790
1650	25421	20771
1651	25432	20752
1652	25443	20733
1653	25455	20715
1654	25467	20697
1655	25477	20677
1656	25489	20659
1657	25501	20640
1658	25512	20622
1659	25524	20603
1660	25534	20584
1661	25546	20565
1662	25557	20547
1663	25569	20529
