,cumsum_duration,cumsum_winner,cumsum_hitsTotal,cumsum_hitsSuccessful,cumsum_takedownTotal,cumsum_takedownSuccessful,cumsum_submissionAttempts,cumsum_takeovers,cumsum_accentedHitsTotal,cumsum_accentedHitsSuccessful,cumsum_knockdowns,cumsum_protectionPassage,cumsum_hitsHeadTotal,cumsum_hitsHeadSuccessful,cumsum_hitsBodyTotal,cumsum_hitsBodySuccessful,cumsum_hitsLegsTotal,cumsum_hitsLegsSuccessful,cumsum_accentedHitsPositionDistanceTotal,cumsum_accentedHitsPositionDistanceSuccessful,cumsum_accentedHitsPositionClinchTotal,cumsum_accentedHitsPositionClinchSuccessful,cumsum_accentedHitsPositionParterTotal,cumsum_accentedHitsPositionParterSuccessful,cumsum_winMethods_[DEC],cumsum_winMethods_[DQ],cumsum_winMethods_[KO],cumsum_winMethods_[SUB],current_duration,winner,current_hitsTotal,current_hitsSuccessful,current_takedownTotal,current_takedownSuccessful,current_submissionAttempts,current_takeovers,current_accentedHitsTotal,current_accentedHitsSuccessful,current_knockdowns,current_protectionPassage,current_hitsHeadTotal,current_hitsHeadSuccessful,current_hitsBodyTotal,current_hitsBodySuccessful,current_hitsLegsTotal,current_hitsLegsSuccessful,current_accentedHitsPositionDistanceTotal,current_accentedHitsPositionDistanceSuccessful,current_accentedHitsPositionClinchTotal,current_accentedHitsPositionClinchSuccessful,current_accentedHitsPositionParterTotal,current_accentedHitsPositionParterSuccessful,current_winMethods_[DEC],current_winMethods_[DQ],current_winMethods_[KO],current_winMethods_[SUB],age,eventDate.date,fighterId,fighter_nbr,odds,winnerId,count_of_fights,win_streak,loose_streak,fighterName
3112,1769.0,5,230.0,126.0,4.0,1.0,0.0,1.0,221.0,119.0,0.0,4.0,181.0,91.0,18.0,16.0,22.0,12.0,110.0,47.0,51.0,30.0,60.0,42.0,0,0,6,5,50.0,True,8.0,4.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,6.0,3.0,2.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,2.0,2.0,0,0,1,0,36.0,2012-12-31 00:00:00,2726,2,,2726.0,10,1,0,Melvin Manhoef
6330,76.0,0,7.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,76.0,False,7.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,25.0,2019-12-08 05:00:00,2733,2,3.31,674.0,0,0,1,Mallory Martin
6629,169.0,1,48.0,34.0,1.0,1.0,1.0,0.0,22.0,10.0,0.0,2.0,22.0,10.0,0.0,0.0,0.0,0.0,15.0,4.0,1.0,1.0,6.0,5.0,0,0,0,2,93.0,True,41.0,32.0,1.0,1.0,1.0,0.0,16.0,9.0,0.0,2.0,16.0,9.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,6.0,5.0,0,0,0,1,26.0,2020-08-29 00:00:00,2733,2,1.33,2733.0,1,1,0,Mallory Martin
6845,367.0,1,67.0,48.0,2.0,2.0,1.0,2.0,29.0,15.0,0.0,2.0,25.0,11.0,4.0,4.0,0.0,0.0,22.0,9.0,1.0,1.0,6.0,5.0,0,0,0,3,198.0,False,19.0,14.0,1.0,1.0,0.0,2.0,7.0,5.0,0.0,0.0,3.0,1.0,4.0,4.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0,0,0,1,27.0,2021-02-13 00:00:00,2733,2,1.85,71.0,2,0,1,Mallory Martin
2762,300.0,0,47.0,13.0,4.0,0.0,0.0,0.0,47.0,13.0,0.0,0.0,35.0,6.0,8.0,5.0,4.0,2.0,46.0,13.0,1.0,0.0,0.0,0.0,1,0,0,0,300.0,False,47.0,13.0,4.0,0.0,0.0,0.0,47.0,13.0,0.0,0.0,35.0,6.0,8.0,5.0,4.0,2.0,46.0,13.0,1.0,0.0,0.0,0.0,1,0,0,0,28.0,2012-01-07 00:00:00,2735,2,,1155.0,0,0,1,Alonzo Martinez
807,91.0,1,23.0,10.0,0.0,0.0,0.0,0.0,23.0,10.0,0.0,0.0,19.0,7.0,3.0,2.0,1.0,1.0,13.0,2.0,9.0,7.0,1.0,1.0,0,0,1,0,91.0,True,23.0,10.0,0.0,0.0,0.0,0.0,23.0,10.0,0.0,0.0,19.0,7.0,3.0,2.0,1.0,1.0,13.0,2.0,9.0,7.0,1.0,1.0,0,0,1,0,,2005-10-23 00:00:00,2736,1,,2736.0,0,1,0,Wagner da Conceicao Martins
835,117.0,1,23.0,10.0,0.0,0.0,0.0,0.0,23.0,10.0,0.0,0.0,19.0,7.0,3.0,2.0,1.0,1.0,13.0,2.0,9.0,7.0,1.0,1.0,0,0,2,0,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,,2005-12-31 00:00:00,2736,2,,2296.0,1,0,1,Wagner da Conceicao Martins
901,254.0,1,29.0,12.0,0.0,0.0,0.0,0.0,28.0,11.0,0.0,0.0,24.0,8.0,3.0,2.0,1.0,1.0,18.0,3.0,9.0,7.0,1.0,1.0,0,0,2,1,137.0,False,6.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,,2006-05-05 00:00:00,2736,2,,847.0,2,0,2,Wagner da Conceicao Martins
1154,409.0,1,39.0,16.0,1.0,1.0,0.0,0.0,35.0,13.0,0.0,0.0,31.0,10.0,3.0,2.0,1.0,1.0,25.0,5.0,9.0,7.0,1.0,1.0,0,0,2,2,155.0,False,10.0,4.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1,,2007-04-08 00:00:00,2736,2,,2307.0,3,0,3,Wagner da Conceicao Martins
1465,300.0,0,17.0,13.0,0.0,0.0,0.0,1.0,9.0,5.0,0.0,1.0,9.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,4.0,1,0,0,0,300.0,False,17.0,13.0,0.0,0.0,0.0,1.0,9.0,5.0,0.0,1.0,9.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,4.0,1,0,0,0,25.0,2008-05-11 00:00:00,2739,1,,3359.0,0,0,1,Shoji Maruyama
1796,300.0,0,31.0,16.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,10.0,0.0,4.0,3.0,2.0,2.0,10.0,3.0,3.0,2.0,3.0,0.0,1,0,0,0,300.0,False,31.0,16.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,10.0,0.0,4.0,3.0,2.0,2.0,10.0,3.0,3.0,2.0,3.0,0.0,1,0,0,0,25.0,2009-04-05 00:00:00,2741,2,,543.0,0,0,1,Jameel Massouh
1895,600.0,0,80.0,51.0,0.0,0.0,0.0,0.0,57.0,32.0,0.0,0.0,37.0,14.0,9.0,8.0,11.0,10.0,44.0,26.0,10.0,6.0,3.0,0.0,2,0,0,0,300.0,False,49.0,35.0,0.0,0.0,0.0,0.0,41.0,27.0,0.0,0.0,27.0,14.0,5.0,5.0,9.0,8.0,34.0,23.0,7.0,4.0,0.0,0.0,1,0,0,0,25.0,2009-08-09 00:00:00,2741,2,,1231.0,1,0,2,Jameel Massouh
2024,900.0,0,85.0,54.0,0.0,0.0,0.0,0.0,61.0,35.0,0.0,0.0,38.0,14.0,12.0,11.0,11.0,10.0,47.0,29.0,10.0,6.0,4.0,0.0,3,0,0,0,300.0,False,5.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1,0,0,0,25.0,2009-12-19 00:00:00,2741,2,,173.0,2,0,3,Jameel Massouh
2514,411.0,0,57.0,21.0,0.0,0.0,0.0,0.0,49.0,13.0,0.0,0.0,28.0,8.0,4.0,1.0,17.0,4.0,49.0,13.0,0.0,0.0,0.0,0.0,0,0,1,0,411.0,False,57.0,21.0,0.0,0.0,0.0,0.0,49.0,13.0,0.0,0.0,28.0,8.0,4.0,1.0,17.0,4.0,49.0,13.0,0.0,0.0,0.0,0.0,0,0,1,0,25.0,2011-05-29 00:00:00,2742,2,,2520.0,0,0,1,Koichiro Matsumoto
204,300.0,0,55.0,31.0,5.0,2.0,0.0,0.0,30.0,8.0,0.0,0.0,23.0,6.0,3.0,1.0,4.0,1.0,29.0,8.0,0.0,0.0,1.0,0.0,1,0,0,0,300.0,False,55.0,31.0,5.0,2.0,0.0,0.0,30.0,8.0,0.0,0.0,23.0,6.0,3.0,1.0,4.0,1.0,29.0,8.0,0.0,0.0,1.0,0.0,1,0,0,0,27.0,1999-07-04 00:00:00,2743,2,,1693.0,0,0,1,Daijiro Matsui
217,900.0,1,126.0,86.0,15.0,6.0,2.0,0.0,60.0,25.0,0.0,3.0,51.0,21.0,3.0,1.0,6.0,3.0,37.0,11.0,2.0,2.0,21.0,12.0,1,1,0,0,600.0,True,71.0,55.0,10.0,4.0,2.0,0.0,30.0,17.0,0.0,3.0,28.0,15.0,0.0,0.0,2.0,2.0,8.0,3.0,2.0,2.0,20.0,12.0,0,1,0,0,27.0,1999-09-12 00:00:00,2743,1,,2743.0,1,1,0,Daijiro Matsui
237,1500.0,1,223.0,167.0,16.0,6.0,2.0,1.0,65.0,26.0,0.0,3.0,55.0,21.0,3.0,1.0,7.0,4.0,40.0,12.0,4.0,2.0,21.0,12.0,1,1,0,0,600.0,False,97.0,81.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0,0,0,0,27.0,1999-11-21 00:00:00,2743,2,,1247.0,2,0,1,Daijiro Matsui
267,1803.0,1,237.0,180.0,16.0,6.0,2.0,1.0,65.0,26.0,0.0,3.0,55.0,21.0,3.0,1.0,7.0,4.0,40.0,12.0,4.0,2.0,21.0,12.0,1,1,1,0,303.0,False,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,28.0,2000-06-04 00:00:00,2743,1,,3308.0,3,0,2,Daijiro Matsui
278,2403.0,1,294.0,230.0,16.0,6.0,2.0,1.0,65.0,26.0,0.0,3.0,55.0,21.0,3.0,1.0,7.0,4.0,40.0,12.0,4.0,2.0,21.0,12.0,1,1,1,0,600.0,False,57.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,28.0,2000-08-27 00:00:00,2743,2,,601.0,4,0,3,Daijiro Matsui
335,2703.0,2,343.0,274.0,19.0,7.0,2.0,1.0,70.0,29.0,0.0,4.0,57.0,22.0,5.0,2.0,8.0,5.0,45.0,15.0,4.0,2.0,21.0,12.0,2,1,1,0,300.0,True,49.0,44.0,3.0,1.0,0.0,0.0,5.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,1,0,0,0,29.0,2001-05-27 00:00:00,2743,2,,2743.0,5,1,0,Daijiro Matsui
351,3003.0,2,361.0,276.0,24.0,7.0,2.0,1.0,85.0,30.0,0.0,4.0,71.0,23.0,6.0,2.0,8.0,5.0,60.0,16.0,4.0,2.0,21.0,12.0,3,1,1,0,300.0,False,18.0,2.0,5.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,29.0,2001-07-29 00:00:00,2743,2,,1808.0,6,0,1,Daijiro Matsui
359,3054.0,2,370.0,278.0,25.0,7.0,2.0,1.0,94.0,32.0,0.0,4.0,80.0,25.0,6.0,2.0,8.0,5.0,64.0,17.0,9.0,3.0,21.0,12.0,3,1,2,0,51.0,False,9.0,2.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,0,0,1,0,29.0,2001-09-24 00:00:00,2743,1,,3056.0,7,0,2,Daijiro Matsui
384,3068.0,3,370.0,278.0,26.0,7.0,2.0,1.0,94.0,32.0,0.0,4.0,80.0,25.0,6.0,2.0,8.0,5.0,64.0,17.0,9.0,3.0,21.0,12.0,3,2,2,0,14.0,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,29.0,2001-12-23 00:00:00,2743,2,,2743.0,8,1,0,Daijiro Matsui
398,3096.0,3,370.0,278.0,28.0,8.0,2.0,1.0,94.0,32.0,0.0,4.0,80.0,25.0,6.0,2.0,8.0,5.0,64.0,17.0,9.0,3.0,21.0,12.0,3,2,2,1,28.0,False,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,30.0,2002-02-24 00:00:00,2743,2,,2422.0,9,0,1,Daijiro Matsui
441,3396.0,3,391.0,287.0,37.0,9.0,2.0,1.0,105.0,32.0,0.0,6.0,89.0,25.0,8.0,2.0,8.0,5.0,72.0,17.0,9.0,3.0,24.0,12.0,4,2,2,1,300.0,False,21.0,9.0,9.0,1.0,0.0,0.0,11.0,0.0,0.0,2.0,9.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,1,0,0,0,30.0,2002-08-28 00:00:00,2743,1,,3294.0,10,0,2,Daijiro Matsui
483,3696.0,4,483.0,366.0,38.0,10.0,2.0,2.0,134.0,49.0,0.0,12.0,108.0,36.0,8.0,2.0,18.0,11.0,88.0,24.0,9.0,3.0,37.0,22.0,5,2,2,1,300.0,True,92.0,79.0,1.0,1.0,0.0,1.0,29.0,17.0,0.0,6.0,19.0,11.0,0.0,0.0,10.0,6.0,16.0,7.0,0.0,0.0,13.0,10.0,1,0,0,0,30.0,2002-12-23 00:00:00,2743,1,,2743.0,11,1,0,Daijiro Matsui
1062,17.0,0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,1,17.0,False,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,1,,2006-11-25 00:00:00,2746,2,,1198.0,0,0,1,Claudio Mattos
1064,120.0,0,11.0,9.0,1.0,0.0,1.0,1.0,5.0,3.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1,0,0,0,120.0,False,11.0,9.0,1.0,0.0,1.0,1.0,5.0,3.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1,0,0,0,28.0,2006-12-08 00:00:00,2747,2,,2128.0,0,0,1,Elaina Maxwell
1527,300.0,0,37.0,27.0,1.0,0.0,1.0,1.0,11.0,8.0,0.0,2.0,8.0,6.0,2.0,2.0,1.0,0.0,7.0,4.0,2.0,2.0,2.0,2.0,2,0,0,0,180.0,False,26.0,18.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,1.0,5.0,4.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,0.0,1,0,0,0,30.0,2008-06-27 00:00:00,2747,2,,827.0,1,0,2,Elaina Maxwell
3629,263.0,0,24.0,23.0,3.0,1.0,0.0,1.0,6.0,5.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,0,0,1,0,263.0,False,24.0,23.0,3.0,1.0,0.0,1.0,6.0,5.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,0,0,1,0,33.0,2014-04-19 00:00:00,2749,2,3.6,200.0,0,0,1,Jack May
3786,386.0,0,27.0,24.0,3.0,1.0,0.0,1.0,9.0,6.0,0.0,1.0,4.0,1.0,3.0,3.0,2.0,2.0,5.0,2.0,1.0,1.0,3.0,3.0,0,0,2,0,123.0,False,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0,33.0,2014-08-16 00:00:00,2749,2,2.85,1014.0,1,0,2,Jack May
6284,286.0,0,35.0,10.0,0.0,0.0,0.0,0.0,31.0,7.0,0.0,0.0,27.0,5.0,1.0,0.0,3.0,2.0,30.0,7.0,1.0,0.0,0.0,0.0,0,0,0,1,286.0,False,35.0,10.0,0.0,0.0,0.0,0.0,31.0,7.0,0.0,0.0,27.0,5.0,1.0,0.0,3.0,2.0,30.0,7.0,1.0,0.0,0.0,0.0,0,0,0,1,27.0,2019-10-26 00:00:00,2751,2,4.39,103.0,0,0,1,Don'Tale Mayes
6480,411.0,0,56.0,26.0,0.0,0.0,0.0,0.0,46.0,18.0,0.0,0.0,35.0,9.0,6.0,5.0,5.0,4.0,40.0,13.0,6.0,5.0,0.0,0.0,0,0,0,2,125.0,False,21.0,16.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,8.0,4.0,5.0,5.0,2.0,2.0,10.0,6.0,5.0,5.0,0.0,0.0,0,0,0,1,28.0,2020-05-16 00:00:00,2751,1,1.82,2854.0,1,0,2,Don'Tale Mayes
6749,711.0,1,86.0,48.0,1.0,0.0,0.0,0.0,73.0,37.0,0.0,0.0,56.0,22.0,12.0,11.0,5.0,4.0,63.0,28.0,10.0,9.0,0.0,0.0,1,0,0,2,300.0,True,30.0,22.0,1.0,0.0,0.0,0.0,27.0,19.0,0.0,0.0,21.0,13.0,6.0,6.0,0.0,0.0,23.0,15.0,4.0,4.0,0.0,0.0,1,0,0,0,28.0,2020-11-14 00:00:00,2751,1,1.43,2751.0,2,1,0,Don'Tale Mayes
589,117.0,0,8.0,7.0,1.0,0.0,1.0,0.0,6.0,5.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0,0,0,1,117.0,False,8.0,7.0,1.0,0.0,1.0,0.0,6.0,5.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0,0,0,1,,2004-02-21 00:00:00,2752,2,,830.0,0,0,1,Bobby McAndrews
471,300.0,0,41.0,39.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0,300.0,False,41.0,39.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0,25.0,2002-11-23 00:00:00,2753,2,,1036.0,0,0,1,Rob McCullough
1094,473.0,1,102.0,97.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,1.0,4.0,4.0,2.0,2.0,4.0,4.0,5.0,5.0,1.0,1.0,4.0,4.0,1,0,0,1,173.0,True,61.0,58.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,4.0,4.0,0,0,0,1,30.0,2007-01-20 00:00:00,2753,2,,2753.0,1,1,0,Rob McCullough
1261,562.0,2,135.0,113.0,2.0,2.0,0.0,0.0,43.0,26.0,0.0,1.0,31.0,15.0,8.0,7.0,4.0,4.0,23.0,12.0,10.0,7.0,10.0,7.0,1,0,1,1,89.0,True,33.0,16.0,0.0,0.0,0.0,0.0,33.0,16.0,0.0,0.0,27.0,11.0,6.0,5.0,0.0,0.0,18.0,7.0,9.0,6.0,6.0,3.0,0,0,1,0,30.0,2007-09-05 00:00:00,2753,2,,2753.0,2,2,0,Rob McCullough
1390,736.0,2,155.0,120.0,2.0,2.0,0.0,0.0,61.0,31.0,0.0,1.0,47.0,18.0,9.0,8.0,5.0,5.0,40.0,17.0,10.0,7.0,11.0,7.0,1,0,2,1,174.0,False,20.0,7.0,0.0,0.0,0.0,0.0,18.0,5.0,0.0,0.0,16.0,3.0,1.0,1.0,1.0,1.0,17.0,5.0,0.0,0.0,1.0,0.0,0,0,1,0,31.0,2008-02-13 00:00:00,2753,2,,1102.0,3,0,1,Rob McCullough
1492,1036.0,3,202.0,144.0,2.0,2.0,0.0,0.0,103.0,50.0,0.0,1.0,62.0,20.0,20.0,15.0,21.0,15.0,73.0,29.0,19.0,14.0,11.0,7.0,2,0,2,1,300.0,True,47.0,24.0,0.0,0.0,0.0,0.0,42.0,19.0,0.0,0.0,15.0,2.0,11.0,7.0,16.0,10.0,33.0,12.0,9.0,7.0,0.0,0.0,1,0,0,0,31.0,2008-06-01 00:00:00,2753,2,,2753.0,4,1,0,Rob McCullough
1645,1336.0,3,258.0,168.0,2.0,2.0,0.0,0.0,154.0,69.0,0.0,1.0,91.0,25.0,26.0,19.0,37.0,25.0,123.0,47.0,20.0,15.0,11.0,7.0,3,0,2,1,300.0,False,56.0,24.0,0.0,0.0,0.0,0.0,51.0,19.0,0.0,0.0,29.0,5.0,6.0,4.0,16.0,10.0,50.0,18.0,1.0,1.0,0.0,0.0,1,0,0,0,31.0,2008-11-05 00:00:00,2753,2,,347.0,5,0,1,Rob McCullough
1756,1636.0,4,297.0,174.0,2.0,2.0,0.0,0.0,192.0,74.0,0.0,1.0,115.0,26.0,31.0,20.0,46.0,28.0,161.0,52.0,20.0,15.0,11.0,7.0,4,0,2,1,300.0,True,39.0,6.0,0.0,0.0,0.0,0.0,38.0,5.0,0.0,0.0,24.0,1.0,5.0,1.0,9.0,3.0,38.0,5.0,0.0,0.0,0.0,0.0,1,0,0,0,32.0,2009-03-01 00:00:00,2753,2,,2753.0,6,1,0,Rob McCullough
1985,1936.0,4,345.0,188.0,2.0,2.0,0.0,0.0,240.0,88.0,0.0,1.0,141.0,29.0,42.0,24.0,57.0,35.0,207.0,65.0,22.0,16.0,11.0,7.0,5,0,2,1,300.0,False,48.0,14.0,0.0,0.0,0.0,0.0,48.0,14.0,0.0,0.0,26.0,3.0,11.0,4.0,11.0,7.0,46.0,13.0,2.0,1.0,0.0,0.0,1,0,0,0,32.0,2009-11-18 00:00:00,2753,2,,2229.0,7,0,1,Rob McCullough
2651,2233.0,4,353.0,194.0,2.0,2.0,0.0,0.0,242.0,88.0,0.0,1.0,143.0,29.0,42.0,24.0,57.0,35.0,209.0,65.0,22.0,16.0,11.0,7.0,5,0,2,2,297.0,False,8.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,34.0,2011-09-24 00:00:00,2753,2,,1988.0,8,0,2,Rob McCullough
1177,136.0,0,51.0,20.0,0.0,0.0,0.0,0.0,44.0,13.0,0.0,0.0,40.0,11.0,4.0,2.0,0.0,0.0,39.0,10.0,5.0,3.0,0.0,0.0,0,0,1,0,136.0,False,51.0,20.0,0.0,0.0,0.0,0.0,44.0,13.0,0.0,0.0,40.0,11.0,4.0,2.0,0.0,0.0,39.0,10.0,5.0,3.0,0.0,0.0,0,0,1,0,27.0,2007-05-12 00:00:00,2757,2,,809.0,0,0,1,Justin McElfresh
1245,183.0,0,59.0,21.0,0.0,0.0,0.0,0.0,52.0,14.0,0.0,0.0,48.0,12.0,4.0,2.0,0.0,0.0,47.0,11.0,5.0,3.0,0.0,0.0,0,0,2,0,47.0,False,8.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,27.0,2007-08-05 00:00:00,2757,2,,1331.0,1,0,2,Justin McElfresh
1470,216.0,0,31.0,12.0,0.0,0.0,0.0,0.0,27.0,8.0,0.0,0.0,24.0,5.0,2.0,2.0,1.0,1.0,23.0,7.0,4.0,1.0,0.0,0.0,0,0,0,1,216.0,False,31.0,12.0,0.0,0.0,0.0,0.0,27.0,8.0,0.0,0.0,24.0,5.0,2.0,2.0,1.0,1.0,23.0,7.0,4.0,1.0,0.0,0.0,0,0,0,1,28.0,2008-05-16 00:00:00,2760,2,,1041.0,0,0,1,Ryan McGivern
1563,201.0,0,36.0,21.0,1.0,1.0,0.0,0.0,11.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,0,0,0,1,201.0,False,36.0,21.0,1.0,1.0,0.0,0.0,11.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,0,0,0,1,28.0,2008-08-03 00:00:00,2762,2,,2096.0,0,0,1,Greg McIntyre
1753,460.0,0,54.0,33.0,8.0,2.0,0.0,0.0,25.0,10.0,0.0,0.0,15.0,4.0,8.0,4.0,2.0,2.0,6.0,3.0,8.0,5.0,11.0,2.0,0,0,1,1,259.0,False,18.0,12.0,7.0,1.0,0.0,0.0,14.0,8.0,0.0,0.0,4.0,2.0,8.0,4.0,2.0,2.0,5.0,3.0,8.0,5.0,1.0,0.0,0,0,1,0,29.0,2009-03-01 00:00:00,2762,2,,1662.0,1,0,2,Greg McIntyre
1299,125.0,1,13.0,10.0,0.0,0.0,3.0,1.0,9.0,7.0,0.0,3.0,5.0,3.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,6.0,5.0,0,0,0,1,125.0,True,13.0,10.0,0.0,0.0,3.0,1.0,9.0,7.0,0.0,3.0,5.0,3.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,6.0,5.0,0,0,0,1,37.0,2007-09-29 00:00:00,2767,1,,2767.0,0,1,0,Daniel McWilliams
2940,132.0,0,18.0,8.0,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,12.0,2.0,0.0,0.0,6.0,6.0,18.0,8.0,0.0,0.0,0.0,0.0,0,0,0,1,132.0,False,18.0,8.0,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,12.0,2.0,0.0,0.0,6.0,6.0,18.0,8.0,0.0,0.0,0.0,0.0,0,0,0,1,24.0,2012-06-23 00:00:00,2768,2,,2222.0,0,0,1,Anistavio Medeiros
1004,158.0,0,20.0,7.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,3.0,14.0,3.0,0.0,0.0,0.0,0.0,0,0,1,0,158.0,False,20.0,7.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,3.0,14.0,3.0,0.0,0.0,0.0,0.0,0,0,1,0,36.0,2006-10-07 00:00:00,2772,1,,3183.0,0,0,1,Frank Megallon
